traj_id,jdt_ref,utc,shower_no,shower_code,la_sun,lst_ref,ra_g,dec_g,L_g,B_g,v_g,L_h,B_h,v_h,a,e,i,peri,node,pi,b,q,true_anomaly,mean_anomaly,QQ,n,T,Tj,re_norot,dec_norot,azimuth_apparent_norot,elevation_apparent_norot,v_init,v_avg,rbeg_lat,rbeg_lon,rbeg_ele,rend_lat,rend_lon,rend_ele,duration,peak_mag,peak_ht,f_param,mass,Qc,mfe,fov_beg,fov_end,stations_num,Stations
20221024002930_4HGyJ,2459876.5204955074,2022-10-24 00:29:30.811839,338,OER,210.267423,46.294151,42.18715,-0.46658,39.59707,-15.93665,26.32939,344.83299,-11.27108,36.98703,2.135979,0.789826,15.627333,104.095233,30.270154,134.365387,15.145366,0.448926,255.902978,345.893147,3.823032,0.315725,3.121736,3.193285,43.17802,1.81094,184.05904,39.86269,28.55886,27.57685,51.880084,6.517213,97.0263,52.003791,6.5314,85.3627,0.66,1.57,88.8761,0.699,4.1e-05,59.73,19.31,1,1,2,"BE0002,DE0001"
20221024003008_MzlPZ,2459876.5209350623,2022-10-24 00:30:08.789384,8,ORI,210.267862,60.982077,95.05081,16.25522,94.88593,-7.09685,63.74585,74.86724,-11.48985,39.53618,4.02772,0.881944,163.855023,96.54291,30.265993,126.808903,16.036976,0.475497,263.453695,354.933799,7.579943,0.121931,8.083315,0.49549,95.43816,16.41887,120.66364,50.88194,64.89393,63.90686,42.197359,21.031343,105.8464,42.235971,20.943588,95.3481,0.24,-1.37,99.3856,0.615,4.69e-05,66.81,27.38,1,1,2,"BG0003,GR0002"
20221024003025_OuBFj,2459876.521130845,2022-10-24 00:30:25.705004,388,CTA,210.268056,43.864935,52.15798,23.06228,55.53793,4.03742,42.30593,13.10419,4.21343,40.54459,6.359263,0.98664,14.017779,327.310377,210.267047,177.577424,-7.517077,0.084961,212.691639,358.077496,12.633565,0.06146,16.036545,1.167831,52.80993,23.58434,162.55808,61.61396,43.77977,41.37976,51.115196,3.858644,102.4445,51.157374,3.837551,93.2109,0.26,1.6,94.9892,0.807,8.88e-06,43.01,49.52,1,1,3,"BE0008,BE000B,BE000G"
20221024003050_GetRi,2459876.5214172993,2022-10-24 00:30:50.454658,-1,...,210.268342,45.984282,136.45972,38.60628,127.3562,21.00003,67.9954,132.826,35.74375,41.71388,20.478768,0.952968,143.596189,159.166324,210.269963,9.436287,12.185195,0.963147,20.83444,0.155406,39.99439,0.010635,92.673676,-0.713616,136.42567,38.67584,63.72319,29.46719,69.11842,69.12906,52.453908,5.815944,123.2138,52.22962,5.084992,91.57,1.01,-2.36,96.8283,0.834,0.000369,25.38,57.24,1,1,3,"BE0001,BE0006,DE0001"
20221024003114_12qso,2459876.5217006817,2022-10-24 00:31:14.938895,8,ORI,210.268624,46.243998,96.92532,15.68647,96.72538,-7.5897,65.16871,78.35852,-12.34259,40.26607,5.475786,0.90017,163.615369,87.192604,30.267787,117.460391,16.364414,0.546649,272.805476,356.865734,10.404924,0.076919,12.813577,0.093188,97.16137,15.9328,111.13973,36.84379,66.33306,66.11112,50.063907,6.03322,112.1535,50.104778,5.868405,102.5418,0.24,1.22,110.5309,0.169,3.93e-06,24.88,23.74,1,1,2,"BE0004,BE0007"
20221024003125_y5ob9,2459876.5218266486,2022-10-24 00:31:25.822481,8,ORI,210.268749,56.868699,96.41304,16.40054,96.19611,-6.89933,66.33223,78.10089,-11.07285,41.48743,14.271769,0.961169,165.20964,84.47789,30.267111,114.745001,14.720165,0.554191,275.519093,359.284296,27.989347,0.01828,53.915961,-0.519043,96.75413,16.57955,118.24383,45.76077,67.45527,65.78644,45.947713,16.610949,112.7034,46.023919,16.406734,94.0315,0.41,-1.61,98.1391,0.78,0.000109,52.13,57.52,1,1,2,"HR000K,HR0025"
20221024003143_YikoY,2459876.522030622,2022-10-24 00:31:43.445761,2,STA,210.268953,45.338818,46.62951,14.12317,48.16232,-3.24022,32.1575,357.35313,-2.81527,37.00219,2.141763,0.887782,5.169981,127.780319,30.275385,158.055704,4.08409,0.240343,232.214211,347.668649,4.043182,0.314447,3.134423,3.018027,47.43001,15.24972,176.57426,53.9025,34.02869,33.42859,51.322311,5.006372,101.9041,51.501707,4.989132,74.2034,1.11,-1.38,78.2307,0.855,0.000722,48.59,31.19,1,1,2,"BE0003,BE0006"
20221024003642_5tKY4,2459876.5254908907,2022-10-24 00:36:42.412958,-1,...,210.2724,48.984107,118.87738,22.42765,116.52477,1.60963,69.6319,113.0295,2.81198,39.87391,4.586073,0.786971,177.165359,196.455153,210.284554,46.739707,-0.802653,0.976969,343.55594,358.775683,8.195177,0.100356,9.821144,-0.02216,118.99537,22.57707,89.92518,29.80281,70.77177,70.14202,50.444558,7.376467,112.8116,50.444167,7.173708,104.4496,0.27,0.66,109.647,0.378,6.89e-06,34.73,42.6,1,1,2,"FR000Y,LU0001"
20221024003644_73kFt,2459876.525514982,2022-10-24 00:36:44.494500,8,ORI,210.272423,46.985125,96.07987,15.41037,95.91689,-7.90254,64.66092,76.84226,-12.80722,40.10399,5.068186,0.897248,162.618436,90.439145,30.271847,120.710992,17.381037,0.520766,269.559176,356.458697,9.615605,0.086382,11.409836,0.195211,96.32747,15.67417,113.7365,37.06963,65.82145,66.32711,51.350204,5.396502,114.4944,51.42581,5.120307,98.4298,0.41,-0.95,104.7717,0.605,4.56e-05,34.33,32.29,1,1,2,"BE0003,BE0006"
20221024003738_urgYD,2459876.526136379,2022-10-24 00:37:38.183165,-1,...,210.273042,47.746,43.02336,25.13195,48.02286,8.27766,33.99639,359.07164,7.33771,38.32436,2.819741,0.914922,13.959538,306.039039,210.27214,156.311178,-11.248688,0.239897,233.962966,352.074323,5.399585,0.208157,4.73494,2.422313,43.95062,25.91335,187.69629,63.60399,35.7469,34.79045,52.152958,5.932798,94.9174,52.203304,5.943818,83.38,0.37,-0.02,88.2348,0.579,8.17e-05,45.82,29.58,1,1,2,"BE0006,DE0001"
20221024003804_eBP3c,2459876.5264356565,2022-10-24 00:38:04.040719,8,ORI,210.273341,49.050705,97.00774,15.45319,96.81686,-7.81884,65.07755,78.44094,-12.7308,40.17331,5.234582,0.89532,163.132126,87.188259,30.272614,117.460872,16.84696,0.547958,272.809857,356.636778,9.921206,0.082297,11.976328,0.139208,97.26651,15.7014,114.22912,38.07755,66.23249,64.4472,50.520093,7.129368,111.4759,50.569157,6.957711,100.8782,0.28,0.86,110.3716,0.104,7.36e-06,31.11,28.29,1,1,2,"FR000Y,LU0001"
20221024003852_N22qQ,2459876.527000576,2022-10-24 00:38:52.849789,8,ORI,210.273903,46.016165,96.31223,15.07103,96.15797,-8.23184,65.00368,77.35106,-13.32627,40.37789,5.798418,0.907774,162.074851,88.391563,30.273403,118.664966,17.917847,0.534767,271.606857,357.131926,11.06207,0.070589,13.962557,0.055,96.55018,15.3395,112.99741,36.02315,66.16245,64.09482,51.596818,3.871126,112.4596,51.654008,3.653518,100.4071,0.34,0.01,106.5073,0.494,1.98e-05,48.41,28.02,1,1,4,"BE0005,BE0008,BE0009,BE000B"
20221024003859_iAoGa,2459876.5270783,2022-10-24 00:38:59.565101,8,ORI,210.273981,66.048441,97.92161,15.07085,97.72608,-8.15465,63.58678,79.15028,-13.55294,38.48737,2.936597,0.816877,162.255493,91.255158,30.272525,121.527683,17.740108,0.537759,268.741713,351.524351,5.335435,0.195856,5.032307,0.946861,98.32369,15.24455,124.93279,51.06605,64.72574,64.30127,42.691228,23.895098,110.9926,42.74129,23.797769,98.7813,0.24,-1.47,103.9697,0.575,5.19e-05,23.7,39.41,1,1,2,"BG0003,BG0004"
20221024003909_h7fBx,2459876.527194265,2022-10-24 00:39:09.584480,-1,...,210.274096,50.639315,102.50019,33.65111,100.56456,10.67069,67.27633,85.0875,17.49913,41.4291,13.240747,0.948185,158.904289,248.763859,210.276604,99.040462,-19.602113,0.686075,291.237633,359.240998,25.795418,0.020457,48.180285,-0.552586,102.79853,33.70189,94.26259,48.79025,68.37992,63.53865,51.11661,8.443485,113.4644,51.126769,8.222399,95.5,0.36,-1.1,101.1361,0.686,5.11e-05,44.3,25.77,1,1,2,"DE0004,LU0001"
20221024004039_pqCQ2,2459876.528238853,2022-10-24 00:40:39.836897,-1,...,210.275137,60.546166,147.92951,33.0433,138.64549,18.85966,69.05138,152.38376,30.52415,43.94782,-5.99251,1.133236,145.159542,128.92267,210.277609,339.200279,26.388992,0.798415,51.078672,,-12.783434,0.067188,,-1.807521,147.86022,33.09235,67.52348,25.08643,70.20878,65.6867,46.650524,17.973006,111.8118,46.609288,17.828686,106.129,0.2,0.01,108.0367,0.664,1.13e-05,72.67,68.04,1,1,2,"HR0024,HU0002"
20221024004046_f1EO5,2459876.5283181528,2022-10-24 00:40:46.688399,624,XAR,210.275216,45.061797,43.47558,11.21865,44.38154,-5.16016,28.23549,350.50231,-4.02376,36.18753,1.872242,0.8236,6.274052,118.626197,30.280737,148.906934,5.504602,0.330263,241.36923,343.484854,3.414222,0.384735,2.561791,3.455992,44.39275,12.73822,181.0516,51.64164,30.33664,28.65076,51.098515,2.461195,95.9877,51.194489,2.463878,82.3296,0.64,0.43,84.8649,0.814,0.000107,32.76,22.7,1,1,3,"BE0008,BE000B,FR000X"
20221024004142_vpUi8,2459876.528964711,2022-10-24 00:41:42.551021,8,ORI,210.27586,49.679509,98.2799,16.96169,97.96496,-6.24738,65.04608,80.32857,-10.29588,39.60236,4.125695,0.863217,166.66963,86.221051,30.274908,116.495959,13.300853,0.564324,273.776847,355.107899,7.687066,0.117614,8.380045,0.386677,98.53983,17.20899,113.81566,38.15418,66.19308,62.04888,52.418963,6.82019,111.7513,52.458353,6.673593,103.0734,0.26,-0.13,106.2054,0.639,1.84e-05,31.27,54.32,1,1,2,"BE0006,DE0001"
20221024004149_QcqWl,2459876.529044741,2022-10-24 00:41:49.465608,8,ORI,210.275941,44.621875,97.07895,15.92835,96.86236,-7.34088,66.73016,79.26695,-11.804,41.67907,19.191903,0.969884,164.520446,81.435301,30.275098,111.710399,15.30268,0.577984,278.562821,359.546006,37.805822,0.011723,84.077096,-0.630364,97.31026,16.16803,109.81086,35.71333,67.87369,67.66473,50.820649,1.676753,117.0536,50.913861,1.262854,94.607,0.69,-3.16,97.7102,0.862,0.000348,36.78,31.58,1,0,3,"BE0005,BE0008,FR000X"
20221024004241_XFtlg,2459876.529648632,2022-10-24 00:42:41.641748,8,ORI,210.276541,47.329744,96.05462,14.04078,95.95111,-9.27193,64.60753,76.75638,-15.00768,40.19858,5.298012,0.900137,159.709933,89.331626,30.276245,119.60787,20.288626,0.529074,270.666955,356.696665,10.06695,0.080823,12.19467,0.157826,96.30005,14.32297,115.33453,36.03111,65.76763,64.89786,51.720921,4.24909,111.1472,51.770451,4.08005,101.6202,0.25,-0.19,106.2753,0.511,1.61e-05,17.75,37.4,1,1,2,"BE0009,BE000B"
20221024004244_WY1zT,2459876.529679375,2022-10-24 00:42:44.297980,8,ORI,210.276572,48.551908,96.51559,16.21888,96.30343,-7.07637,62.3073,76.32742,-11.75702,37.66928,2.434508,0.806179,163.876395,100.241377,30.27597,130.517347,15.859887,0.471859,259.756888,348.576209,4.397157,0.25947,3.798547,1.360193,96.76435,16.50185,114.88233,37.99525,63.4945,64.00382,52.276604,5.461045,111.2852,52.315413,5.324268,103.13,0.21,0.85,106.3075,0.61,4.22e-06,75.77,93.03,1,1,3,"BE0006,DE0001,NL0006"
20221024004348_QRWhG,2459876.530422996,2022-10-24 00:43:48.546837,23,EGE,210.277312,78.49409,105.95373,28.3614,104.06785,5.69945,68.84453,91.6065,9.50376,41.40931,12.92296,0.940801,169.196589,238.44925,210.286917,88.736167,-9.191334,0.765021,301.558619,359.273149,25.080899,0.021216,46.456194,-0.646613,106.47226,28.29013,90.20496,65.60004,69.89767,69.82235,31.453243,35.133542,111.7569,31.453447,35.060584,96.241,0.24,-1.33,101.1598,0.683,4.86e-05,5.87,39.84,1,1,2,"IL0002,IL0004"
20221024004511_0Zm1I,2459876.5313828783,2022-10-24 00:45:11.480686,-1,...,210.278268,49.461053,64.15192,29.53037,67.47017,8.0919,38.66321,17.87684,9.74067,32.16817,1.185081,0.963563,38.635551,341.690545,210.278641,191.969187,-11.311533,0.043181,198.310364,334.024669,2.326981,0.763981,1.290097,4.590895,64.76574,29.94579,144.57127,66.76239,40.29647,37.42889,50.13204,5.754128,90.9207,50.156869,5.726521,82.9237,0.24,1.09,88.5487,0.297,1.17e-05,55.12,31.81,1,1,2,"BE0004,BE0007"
20221024004512_8uzTJ,2459876.531391168,2022-10-24 00:45:12.196916,-1,...,210.278277,47.60984,48.48031,9.11906,48.55881,-8.54774,18.41519,336.51762,-5.20437,30.17244,1.016189,0.588953,6.442628,124.412143,30.284018,154.69616,5.311539,0.417702,235.583124,305.762708,1.614676,0.96215,1.024383,5.831079,49.54014,12.28142,176.97147,51.46746,21.51552,20.84253,50.781688,3.899731,91.3619,50.824592,3.896101,85.2811,0.37,3.06,88.0808,0.54,1.05e-05,11.94,44.57,1,1,2,"BE000B,BE000G"
20221024004517_eKQ6o,2459876.5314572225,2022-10-24 00:45:17.904027,-1,...,210.278342,62.539213,325.19179,24.21131,337.21555,35.68611,12.04546,309.82388,10.39698,38.9371,3.319142,0.70987,10.539793,202.671743,210.275408,52.947152,-4.043055,0.962983,337.33268,357.23105,5.6753,0.162992,6.046991,2.673946,334.99118,32.65003,292.52656,24.39844,16.11767,15.44574,45.994606,18.806133,78.3804,45.973754,18.878058,75.6091,0.44,0.3,77.3795,0.361,0.000371,46.11,68.83,1,1,2,"HR0024,HU0002"
20221024004527_ADiKp,2459876.531567687,2022-10-24 00:45:27.448171,8,ORI,210.278453,48.304531,96.36609,15.69874,96.18225,-7.60244,66.32424,78.02577,-12.18977,41.5552,15.691284,0.964497,163.730522,84.046038,30.277594,114.323633,16.179297,0.557084,275.951966,359.380795,30.825483,0.015857,62.156758,-0.548748,96.63042,15.93127,113.58945,38.39549,67.4642,66.50442,50.027561,4.530585,110.7597,50.104396,4.255832,93.551,0.42,-0.19,96.673,0.819,2.86e-05,18.59,30.7,1,1,2,"BE000D,BE000E"
